Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,source_year
2018,1,1,1,50,0,0,0,-13.5,3.4000000000000004,86.23,150.81,0.8,1026,2018
2018,1,1,1,55,0,0,0,-13.6,3.4000000000000004,86.94,149.98,0.8,1026,2018
2018,1,1,2,0,0,0,0,-13.6,3.4000000000000004,86.94,149.13,0.8,1026,2018
2018,1,1,2,5,0,0,0,-13.6,3.4000000000000004,86.94,148.27,0.8,1026,2018
2018,1,1,2,10,0,0,0,-13.6,3.4000000000000004,86.94,147.4,0.8,1026,2018
2018,1,1,2,15,0,0,0,-13.6,3.4000000000000004,86.94,146.53,0.8,1026,2018
2018,1,1,2,20,0,0,0,-13.6,3.4000000000000004,86.94,145.64,0.8,1026,2018
2018,1,1,2,25,0,0,0,-13.6,3.4000000000000004,86.94,144.75,0.8,1026,2018
2018,1,1,2,30,0,0,0,-13.6,3.4000000000000004,86.94,143.85,0.8,1026,2018
2018,1,1,2,35,0,0,0,-13.7,3.4000000000000004,87.45,142.94,0.8,1026,2018
2018,1,1,2,40,0,0,0,-13.7,3.4000000000000004,87.45,142.03,0.8,1026,2018
2018,1,1,2,45,0,0,0,-13.7,3.4000000000000004,87.45,141.12,0.8,1026,2018
2018,1,1,2,50,0,0,0,-13.7,3.4000000000000004,87.45,140.20000000000002,0.8,1026,2018
2018,1,1,2,55,0,0,0,-13.7,3.4000000000000004,87.45,139.27,0.8,1026,2018
2018,1,1,3,0,0,0,0,-13.7,3.4000000000000004,87.45,138.34,0.8,1026,2018
2018,1,1,3,5,0,0,0,-13.7,3.4000000000000004,87.45,137.41,0.8,1026,2018
2018,1,1,3,10,0,0,0,-13.7,3.4000000000000004,87.45,136.48,0.8,1026,2018
2018,1,1,3,15,0,0,0,-13.7,3.4000000000000004,87.45,135.54,0.8,1026,2018
2018,1,1,3,20,0,0,0,-13.8,3.4000000000000004,88.17,134.6,0.8,1026,2018
2018,1,1,3,25,0,0,0,-13.8,3.4000000000000004,88.17,133.66,0.8,1026,2018
2018,1,1,3,30,0,0,0,-13.8,3.4000000000000004,88.17,132.72,0.8,1026,2018
2018,1,1,3,35,0,0,0,-13.8,3.4000000000000004,88.01,131.78,0.8,1026,2018
2018,1,1,3,40,0,0,0,-13.8,3.4000000000000004,88.01,130.83,0.8,1026,2018
2018,1,1,3,45,0,0,0,-13.8,3.4000000000000004,88.01,129.89,0.8,1026,2018
2018,1,1,3,50,0,0,0,-13.8,3.4000000000000004,88.01,128.94,0.8,1026,2018
2018,1,1,3,55,0,0,0,-13.8,3.4000000000000004,88.01,127.99,0.8,1026,2018
2018,1,1,4,0,0,0,0,-13.8,3.4000000000000004,88.01,127.05,0.8,1026,2018
2018,1,1,4,5,0,0,0,-13.8,3.4000000000000004,88.01,126.1,0.8,1026,2018
2018,1,1,4,10,0,0,0,-13.9,3.4000000000000004,88.74,125.15,0.8,1026,2018
2018,1,1,4,15,0,0,0,-13.9,3.4000000000000004,88.74,124.21,0.8,1026,2018
2018,1,1,4,20,0,0,0,-13.9,3.4000000000000004,88.74,123.26,0.8,1026,2018
2018,1,1,4,25,0,0,0,-13.9,3.4000000000000004,88.74,122.31,0.8,1026,2018
2018,1,1,4,30,0,0,0,-13.9,3.4000000000000004,88.74,121.37,0.8,1026,2018
2018,1,1,4,35,0,0,0,-13.9,3.4000000000000004,88.15,120.43,0.8,1026,2018
2018,1,1,4,40,0,0,0,-14.0,3.4000000000000004,88.87,119.48,0.8,1026,2018
2018,1,1,4,45,0,0,0,-14.0,3.4000000000000004,88.87,118.54,0.8,1026,2018
2018,1,1,4,50,0,0,0,-14.0,3.4000000000000004,88.87,117.6,0.8,1026,2018
2018,1,1,4,55,0,0,0,-14.0,3.4000000000000004,88.87,116.66,0.8,1026,2018
2018,1,1,5,0,0,0,0,-14.0,3.4000000000000004,88.87,115.73,0.8,1026,2018
2018,1,1,5,5,0,0,0,-14.0,3.4000000000000004,88.87,114.79,0.8,1026,2018
2018,1,1,5,10,0,0,0,-14.1,3.4000000000000004,89.60000000000002,113.86,0.8,1026,2018
2018,1,1,5,15,0,0,0,-14.1,3.4000000000000004,89.60000000000002,112.93,0.8,1026,2018
2018,1,1,5,20,0,0,0,-14.1,3.4000000000000004,89.60000000000002,112.0,0.8,1026,2018
2018,1,1,5,25,0,0,0,-14.1,3.4000000000000004,89.60000000000002,111.08,0.8,1026,2018
2018,1,1,5,30,0,0,0,-14.1,3.4000000000000004,89.60000000000002,110.15,0.8,1026,2018
2018,1,1,5,35,0,0,0,-14.2,3.4000000000000004,89.5,109.23,0.8,1027,2018
2018,1,1,5,40,0,0,0,-14.2,3.4000000000000004,89.5,108.32,0.8,1027,2018
2018,1,1,5,45,0,0,0,-14.2,3.4000000000000004,89.5,107.4,0.8,1027,2018
2018,1,1,5,50,0,0,0,-14.2,3.4000000000000004,89.5,106.49,0.8,1027,2018
2018,1,1,5,55,0,0,0,-14.2,3.4000000000000004,89.5,105.59,0.8,1027,2018
2018,1,1,6,0,0,0,0,-14.3,3.4000000000000004,90.24,104.68,0.8,1027,2018
2018,1,1,6,5,0,0,0,-14.3,3.4000000000000004,90.24,103.78,0.8,1027,2018
2018,1,1,6,10,0,0,0,-14.3,3.4000000000000004,90.24,102.89,0.8,1027,2018
2018,1,1,6,15,0,0,0,-14.3,3.4000000000000004,90.24,102.0,0.8,1027,2018
2018,1,1,6,20,0,0,0,-14.3,3.4000000000000004,90.24,101.11,0.8,1027,2018
2018,1,1,6,25,0,0,0,-14.3,3.4000000000000004,90.24,100.23,0.8,1027,2018
2018,1,1,6,30,0,0,0,-14.3,3.4000000000000004,90.24,99.35,0.8,1027,2018
2018,1,1,6,35,0,0,0,-14.4,3.4000000000000004,90.28,98.47,0.8,1027,2018
2018,1,1,6,40,0,0,0,-14.4,3.4000000000000004,90.28,97.61,0.8,1027,2018
2018,1,1,6,45,0,0,0,-14.4,3.4000000000000004,90.28,96.74,0.8,1027,2018
2018,1,1,6,50,0,0,0,-14.4,3.4000000000000004,90.28,95.88,0.8,1027,2018
2018,1,1,6,55,0,0,0,-14.4,3.4000000000000004,90.28,95.03,0.8,1027,2018
2018,1,1,7,0,0,0,0,-14.4,3.4000000000000004,90.28,94.18,0.8,1027,2018
2018,1,1,7,5,0,0,0,-14.3,3.4000000000000004,89.54,93.34,0.8,1027,2018
2018,1,1,7,10,0,0,0,-14.2,3.4000000000000004,88.81,92.51,0.8,1027,2018
2018,1,1,7,15,0,0,0,-14.1,3.4000000000000004,88.09,91.68,0.8,1027,2018
2018,1,1,7,20,0,0,0,-13.9,3.5,86.66,90.86,0.8,1027,2018
2018,1,1,7,25,0,0,0,-13.8,3.5,85.95,89.5,0.8,1027,2018
2018,1,1,7,30,8,8,0,-13.7,3.5,85.26,88.8,0.8,1027,2018
2018,1,1,7,35,13,13,0,-13.6,3.5,87.84,88.08,0.8,1028,2018
2018,1,1,7,40,21,21,0,-13.5,3.5,87.13,87.35000000000002,0.8,1028,2018
2018,1,1,7,45,46,21,427,-13.4,3.5,86.42,86.60000000000002,0.8,1028,2018
2018,1,1,7,50,39,38,4,-13.2,3.5,85.03,85.86,0.8,1028,2018
2018,1,1,7,55,47,46,4,-13.1,3.5,84.34,85.11,0.8,1028,2018
2018,1,1,8,0,57,56,9,-13.0,3.5,83.66,84.37,0.8,1028,2018
2018,1,1,8,5,69,66,25,-12.8,3.5,82.31,83.63,0.8,1028,2018
2018,1,1,8,10,78,75,24,-12.7,3.6,81.65,82.9,0.8,1028,2018
2018,1,1,8,15,91,82,68,-12.5,3.6,80.34,82.18,0.8,1028,2018
2018,1,1,8,20,135,38,655,-12.3,3.6,79.06,81.46000000000002,0.8,1028,2018
2018,1,1,8,25,116,95,128,-12.2,3.6,78.42,80.75,0.8,1028,2018
2018,1,1,8,30,125,105,117,-12.0,3.7,77.17,80.05,0.8,1028,2018
2018,1,1,8,35,176,44,714,-11.8,3.7,80.66,79.36,0.8,1028,2018
2018,1,1,8,40,189,46,731,-11.7,3.7,80.02,78.68,0.8,1028,2018
2018,1,1,8,45,202,47,748,-11.5,3.8,78.75,78.01,0.8,1028,2018
2018,1,1,8,50,216,49,763,-11.4,3.8,78.12,77.35000000000002,0.8,1028,2018
2018,1,1,8,55,229,50,776,-11.2,3.8,76.88,76.7,0.8,1028,2018
2018,1,1,9,0,242,52,789,-11.0,3.9,75.67,76.07000000000002,0.8,1028,2018
2018,1,1,9,5,255,53,801,-10.9,3.9,75.07000000000002,75.44,0.8,1028,2018
2018,1,1,9,10,267,54,813,-10.8,3.9,74.47,74.83,0.8,1028,2018
2018,1,1,9,15,279,56,823,-10.7,3.9,73.88,74.23,0.8,1028,2018
2018,1,1,9,20,292,57,833,-10.6,3.9,73.3,73.64,0.8,1028,2018
2018,1,1,9,25,303,58,842,-10.5,3.9,72.72,73.07000000000002,0.8,1028,2018
2018,1,1,9,30,315,59,851,-10.4,3.9,72.15,72.51,0.8,1028,2018
2018,1,1,9,35,326,62,853,-10.3,3.9,73.19,71.96000000000002,0.8,1028,2018
2018,1,1,9,40,337,63,860,-10.2,3.9,72.61,71.43,0.8,1028,2018
2018,1,1,9,45,348,64,868,-10.1,3.9,72.04,70.91,0.8,1028,2018
2018,1,1,9,50,358,65,874,-10.0,3.9,71.47,70.41,0.8,1028,2018
2018,1,1,9,55,369,66,881,-9.9,3.9,70.91,69.92,0.8,1028,2018
2018,1,1,10,0,378,67,887,-9.8,3.9,70.35000000000001,69.45,0.8,1028,2018
2018,1,1,10,5,388,68,892,-9.7,3.9,69.8,68.99,0.8,1028,2018
2018,1,1,10,10,397,69,898,-9.6,3.9,69.25,68.55,0.8,1028,2018
2018,1,1,10,15,406,70,903,-9.5,3.9,68.71000000000001,68.13,0.8,1028,2018
2018,1,1,10,20,414,70,907,-9.4,3.9,68.17,67.73,0.8,1028,2018
2018,1,1,10,25,422,71,911,-9.3,3.9,67.64,67.34,0.8,1028,2018
2018,1,1,10,30,430,72,915,-9.2,3.9,67.11,66.97,0.8,1028,2018
2018,1,1,10,35,437,72,919,-9.1,3.9,67.96000000000001,66.62,0.8,1028,2018
2018,1,1,10,40,444,73,922,-9.1,3.9,67.96000000000001,66.29,0.8,1028,2018
2018,1,1,10,45,450,73,926,-9.0,3.8,67.43,65.97,0.8,1028,2018
2018,1,1,10,50,457,74,929,-8.9,3.8,66.84,65.67,0.8,1027,2018
2018,1,1,10,55,462,74,932,-8.8,3.8,66.32000000000001,65.4,0.8,1027,2018
2018,1,1,11,0,468,75,934,-8.700000000000001,3.8,65.8,65.14,0.8,1027,2018
2018,1,1,11,5,472,75,936,-8.6,3.8,65.29,64.9,0.8,1027,2018
2018,1,1,11,10,477,76,938,-8.6,3.8,65.29,64.69,0.8,1027,2018
2018,1,1,11,15,481,76,940,-8.5,3.8,64.78,64.49,0.8,1027,2018
2018,1,1,11,20,485,76,942,-8.5,3.8,64.78,64.31,0.8,1027,2018
2018,1,1,11,25,488,76,943,-8.4,3.8,64.28,64.16,0.8,1027,2018
2018,1,1,11,30,490,77,945,-8.3,3.8,63.78,64.02,0.8,1027,2018
2018,1,1,11,35,493,77,946,-8.3,3.8,64.8,63.91,0.8,1027,2018
2018,1,1,11,40,495,77,947,-8.200000000000001,3.8,64.3,63.81,0.8,1027,2018
2018,1,1,11,45,496,77,947,-8.1,3.8,63.8,63.74,0.8,1027,2018
2018,1,1,11,50,497,77,948,-8.1,3.8,63.8,63.69000000000001,0.8,1027,2018
2018,1,1,11,55,498,77,948,-8.0,3.8,63.31,63.66,0.8,1027,2018
2018,1,1,12,0,498,77,948,-7.9,3.8,62.82,63.65,0.8,1027,2018
2018,1,1,12,5,498,77,948,-7.9,3.8,62.82,63.66,0.8,1027,2018
2018,1,1,12,10,497,77,948,-7.9,3.8,62.76,63.69000000000001,0.8,1026,2018
2018,1,1,12,15,496,77,947,-7.800000000000002,3.8,62.27,63.74,0.8,1026,2018
2018,1,1,12,20,495,77,947,-7.800000000000002,3.8,62.27,63.82,0.8,1026,2018
2018,1,1,12,25,493,77,946,-7.800000000000002,3.8,62.27,63.91,0.8,1026,2018
2018,1,1,12,30,490,77,945,-7.7,3.8,61.79,64.03,0.8,1026,2018
2018,1,1,12,35,488,77,943,-7.7,3.8,62.42,64.17,0.8,1026,2018
2018,1,1,12,40,484,76,942,-7.7,3.8,62.42,64.33,0.8,1026,2018
2018,1,1,12,45,481,76,940,-7.6,3.8,61.94000000000001,64.51,0.8,1026,2018
2018,1,1,12,50,477,76,938,-7.6,3.8,61.94000000000001,64.71000000000001,0.8,1026,2018
2018,1,1,12,55,472,75,936,-7.6,3.8,61.94000000000001,64.92,0.8,1026,2018
2018,1,1,13,0,467,75,934,-7.5,3.8,61.46,65.16,0.8,1026,2018
2018,1,1,13,5,462,75,932,-7.5,3.8,61.46,65.42,0.8,1026,2018
2018,1,1,13,10,456,74,929,-7.5,3.8,61.46,65.7,0.8,1026,2018
2018,1,1,13,15,450,74,926,-7.5,3.8,61.46,66.0,0.8,1026,2018
2018,1,1,13,20,444,73,923,-7.5,3.8,61.46,66.32000000000001,0.8,1026,2018
2018,1,1,13,25,437,72,919,-7.5,3.8,61.46,66.65,0.8,1026,2018
2018,1,1,13,30,430,72,915,-7.5,3.8,61.46,67.0,0.8,1026,2018
2018,1,1,13,35,422,72,910,-7.5,3.8,62.07,67.37,0.8,1026,2018
2018,1,1,13,40,414,71,905,-7.5,3.8,62.07,67.76,0.8,1026,2018
2018,1,1,13,45,405,70,901,-7.5,3.8,62.07,68.17,0.8,1026,2018
2018,1,1,13,50,397,70,896,-7.5,3.8,62.07,68.59,0.8,1026,2018
2018,1,1,13,55,387,69,890,-7.4,3.8,61.59,69.03,0.8,1026,2018
2018,1,1,14,0,378,68,885,-7.4,3.8,61.59,69.49,0.8,1026,2018
2018,1,1,14,5,368,67,879,-7.5,3.8,62.07,69.96000000000001,0.8,1026,2018
2018,1,1,14,10,358,66,872,-7.5,3.7,62.07,70.45,0.8,1026,2018
2018,1,1,14,15,347,65,865,-7.5,3.7,62.07,70.96000000000002,0.8,1026,2018
2018,1,1,14,20,336,64,858,-7.5,3.7,62.07,71.48,0.8,1026,2018
2018,1,1,14,25,325,63,850,-7.6,3.7,62.55,72.01,0.8,1026,2018
2018,1,1,14,30,314,62,842,-7.6,3.7,62.55,72.56,0.8,1026,2018
2018,1,1,14,35,302,61,831,-7.6,3.6,62.65,73.12,0.8,1026,2018
2018,1,1,14,40,290,60,822,-7.6,3.6,62.65,73.69,0.8,1026,2018
2018,1,1,14,45,278,58,812,-7.7,3.6,63.14,74.28,0.8,1026,2018
2018,1,1,14,50,266,57,801,-7.7,3.6,63.14,74.89,0.8,1026,2018
2018,1,1,14,55,253,56,789,-7.7,3.6,63.14,75.5,0.8,1026,2018
2018,1,1,15,0,240,54,777,-7.7,3.5,63.14,76.13,0.8,1026,2018
2018,1,1,15,5,227,53,763,-7.800000000000002,3.5,63.63,76.76,0.8,1026,2018
2018,1,1,15,10,214,51,749,-7.9,3.5,64.12,77.41,0.8,1026,2018
2018,1,1,15,15,201,49,734,-8.0,3.5,64.62,78.07000000000002,0.8,1026,2018
2018,1,1,15,20,188,48,717,-8.0,3.5,64.62,78.74,0.8,1026,2018
2018,1,1,15,25,174,46,699,-8.1,3.4000000000000004,65.13,79.43,0.8,1026,2018
2018,1,1,15,30,160,44,680,-8.200000000000001,3.4000000000000004,65.63,80.12,0.8,1026,2018
2018,1,1,15,35,147,42,659,-8.3,3.4000000000000004,64.82000000000001,80.82000000000002,0.8,1027,2018
2018,1,1,15,40,133,40,636,-8.3,3.4000000000000004,64.82000000000001,81.53,0.8,1027,2018
2018,1,1,15,45,120,37,612,-8.4,3.4000000000000004,65.33,82.24,0.8,1027,2018
2018,1,1,15,50,106,35,585,-8.5,3.3000000000000003,65.84,82.97,0.8,1027,2018
2018,1,1,15,55,93,32,555,-8.6,3.3000000000000003,66.35,83.7,0.8,1027,2018
2018,1,1,16,0,80,30,522,-8.6,3.3000000000000003,66.35,84.44,0.8,1027,2018
2018,1,1,16,5,68,27,486,-8.700000000000001,3.3000000000000003,66.87,85.18,0.8,1027,2018
2018,1,1,16,10,56,24,445,-8.8,3.3000000000000003,67.4,85.93,0.8,1027,2018
2018,1,1,16,15,44,21,400,-8.8,3.3000000000000003,67.4,86.68,0.8,1027,2018
2018,1,1,16,20,34,18,350,-8.9,3.3000000000000003,67.92,87.42,0.8,1027,2018
2018,1,1,16,25,25,15,294,-9.0,3.3000000000000003,68.46000000000001,88.15,0.8,1027,2018
2018,1,1,16,30,16,12,230,-9.1,3.3000000000000003,69.0,88.87,0.8,1027,2018
2018,1,1,16,35,0,0,0,-9.1,3.3000000000000003,68.0,89.57000000000002,0.8,1027,2018
2018,1,1,16,40,0,0,0,-9.2,3.3000000000000003,68.53,90.93,0.8,1027,2018
2018,1,1,16,45,0,0,0,-9.3,3.3000000000000003,69.07000000000001,91.75,0.8,1027,2018
2018,1,1,16,50,0,0,0,-9.3,3.3000000000000003,69.07000000000001,92.58,0.8,1027,2018
2018,1,1,16,55,0,0,0,-9.4,3.3000000000000003,69.62,93.42,0.8,1027,2018
2018,1,1,17,0,0,0,0,-9.5,3.2,70.17,94.26,0.8,1027,2018
2018,1,1,17,5,0,0,0,-9.5,3.2,70.17,95.11,0.8,1027,2018
2018,1,1,17,10,0,0,0,-9.6,3.2,70.72,95.96,0.8,1027,2018
2018,1,1,17,15,0,0,0,-9.6,3.2,70.72,96.82,0.8,1027,2018
2018,1,1,17,20,0,0,0,-9.7,3.2,71.28,97.68,0.8,1027,2018
2018,1,1,17,25,0,0,0,-9.7,3.2,71.28,98.55,0.8,1027,2018
2018,1,1,17,30,0,0,0,-9.7,3.2,71.28,99.43,0.8,1027,2018
2018,1,1,17,35,0,0,0,-9.8,3.2,71.19,100.31,0.8,1027,2018
2018,1,1,17,40,0,0,0,-9.8,3.2,71.19,101.19,0.8,1027,2018
2018,1,1,17,45,0,0,0,-9.9,3.2,71.75,102.08,0.8,1027,2018
2018,1,1,17,50,0,0,0,-9.9,3.2,71.75,102.97,0.8,1027,2018
2018,1,1,17,55,0,0,0,-10.0,3.2,72.32000000000002,103.86,0.8,1027,2018
2018,1,1,18,0,0,0,0,-10.0,3.2,72.32000000000002,104.76,0.8,1027,2018
2018,1,1,18,5,0,0,0,-10.0,3.2,72.32000000000002,105.67,0.8,1027,2018
2018,1,1,18,10,0,0,0,-10.1,3.2,72.89,106.58,0.8,1027,2018
2018,1,1,18,15,0,0,0,-10.1,3.1,72.89,107.49,0.8,1027,2018
2018,1,1,18,20,0,0,0,-10.2,3.1,73.47,108.4,0.8,1027,2018
2018,1,1,18,25,0,0,0,-10.2,3.1,73.47,109.32,0.8,1027,2018
2018,1,1,18,30,0,0,0,-10.3,3.1,74.06,110.24,0.8,1027,2018
2018,1,1,18,35,0,0,0,-10.3,3.1,73.64,111.16,0.8,1027,2018
2018,1,1,18,40,0,0,0,-10.3,3.1,73.64,112.08,0.8,1027,2018
2018,1,1,18,45,0,0,0,-10.4,3.1,74.22,113.01,0.8,1027,2018
2018,1,1,18,50,0,0,0,-10.4,3.1,74.22,113.94,0.8,1027,2018
2018,1,1,18,55,0,0,0,-10.5,3.1,74.81,114.88,0.8,1027,2018
2018,1,1,19,0,0,0,0,-10.5,3.1,74.81,115.81,0.43,1027,2018
2018,1,1,19,5,0,0,0,-10.5,3.1,74.81,116.75,0.43,1027,2018
2018,1,1,19,10,0,0,0,-10.5,3.1,74.81,117.68,0.43,1027,2018
2018,1,1,19,15,0,0,0,-10.5,3.1,74.81,118.62,0.43,1027,2018
2018,1,1,19,20,0,0,0,-10.5,3.1,74.81,119.56,0.43,1027,2018
2018,1,1,19,25,0,0,0,-10.5,3.1,74.81,120.51,0.43,1027,2018
2018,1,1,19,30,0,0,0,-10.5,3.1,74.81,121.45,0.43,1027,2018
2018,1,1,19,35,0,0,0,-10.5,3.1,76.16,122.4,0.43,1027,2018
2018,1,1,19,40,0,0,0,-10.5,3.1,76.16,123.34,0.43,1027,2018
2018,1,1,19,45,0,0,0,-10.5,3.1,76.16,124.29,0.43,1027,2018
2018,1,1,19,50,0,0,0,-10.5,3.1,76.16,125.23,0.43,1027,2018
2018,1,1,19,55,0,0,0,-10.5,3.1,76.16,126.18,0.43,1027,2018
2018,1,1,20,0,0,0,0,-10.5,3.1,76.16,127.13,0.43,1027,2018
2018,1,1,20,5,0,0,0,-10.5,3.1,76.16,128.07,0.43,1027,2018
2018,1,1,20,10,0,0,0,-10.5,3.1,76.16,129.02,0.43,1027,2018
2018,1,1,20,15,0,0,0,-10.4,3.2,75.56,129.97,0.43,1027,2018
2018,1,1,20,20,0,0,0,-10.4,3.2,75.56,130.91,0.43,1027,2018
2018,1,1,20,25,0,0,0,-10.4,3.2,75.56,131.86,0.43,1027,2018
2018,1,1,20,30,0,0,0,-10.4,3.2,75.56,132.8,0.43,1027,2018
2018,1,1,20,35,0,0,0,-10.3,3.3000000000000003,77.94,133.74,0.43,1027,2018
2018,1,1,20,40,0,0,0,-10.3,3.3000000000000003,77.94,134.68,0.43,1027,2018
2018,1,1,20,45,0,0,0,-10.3,3.3000000000000003,77.94,135.62,0.43,1027,2018
2018,1,1,20,50,0,0,0,-10.3,3.3000000000000003,77.94,136.55,0.43,1027,2018
2018,1,1,20,55,0,0,0,-10.2,3.3000000000000003,77.32000000000002,137.49,0.43,1027,2018
2018,1,1,21,0,0,0,0,-10.2,3.4000000000000004,77.32000000000002,138.42000000000002,0.43,1027,2018
2018,1,1,21,5,0,0,0,-10.2,3.4000000000000004,77.32000000000002,139.34,0.43,1027,2018
2018,1,1,21,10,0,0,0,-10.2,3.4000000000000004,77.32000000000002,140.27,0.43,1027,2018
2018,1,1,21,15,0,0,0,-10.2,3.4000000000000004,77.32000000000002,141.19,0.43,1027,2018
2018,1,1,21,20,0,0,0,-10.2,3.5,77.32000000000002,142.1,0.43,1027,2018
2018,1,1,21,25,0,0,0,-10.2,3.5,77.25,143.01,0.43,1026,2018
2018,1,1,21,30,0,0,0,-10.2,3.5,77.25,143.91,0.43,1026,2018
2018,1,1,21,35,0,0,0,-10.2,3.5,79.67,144.81,0.43,1026,2018
2018,1,1,21,40,0,0,0,-10.2,3.6,79.67,145.70000000000005,0.43,1026,2018
2018,1,1,21,45,0,0,0,-10.2,3.6,79.67,146.59,0.43,1026,2018
2018,1,1,21,50,0,0,0,-10.2,3.6,79.67,147.46,0.43,1026,2018
2018,1,1,21,55,0,0,0,-10.2,3.6,79.67,148.33,0.43,1026,2018
2018,1,1,22,0,0,0,0,-10.2,3.7,79.67,149.18,0.43,1026,2018
2018,1,1,22,5,0,0,0,-10.2,3.7,79.67,150.03,0.43,1026,2018
2018,1,1,22,10,0,0,0,-10.2,3.7,79.67,150.86,0.43,1026,2018
2018,1,1,22,15,0,0,0,-10.3,3.7,80.3,151.68,0.43,1026,2018
2018,1,1,22,20,0,0,0,-10.3,3.7,80.3,152.48,0.43,1026,2018
2018,1,1,22,25,0,0,0,-10.3,3.8,80.3,153.27,0.43,1026,2018
2018,1,1,22,30,0,0,0,-10.3,3.8,80.3,154.04,0.43,1026,2018
2018,1,1,22,35,0,0,0,-10.4,3.8,81.91,154.79,0.43,1026,2018
2018,1,1,22,40,0,0,0,-10.4,3.8,81.91,155.52,0.43,1026,2018
2018,1,1,22,45,0,0,0,-10.4,3.8,81.91,156.23,0.43,1026,2018
2018,1,1,22,50,0,0,0,-10.4,3.9,81.91,156.91,0.43,1026,2018
2018,1,1,22,55,0,0,0,-10.5,3.9,82.56,157.57,0.43,1026,2018
2018,1,1,23,0,0,0,0,-10.5,3.9,82.56,158.19,0.43,1026,2018
2018,1,1,23,5,0,0,0,-10.5,3.9,82.56,158.78,0.43,1026,2018
2018,1,1,23,10,0,0,0,-10.5,3.9,82.56,159.33,0.43,1026,2018
2018,1,1,23,15,0,0,0,-10.5,3.9,82.56,159.85,0.43,1026,2018
2018,1,1,23,20,0,0,0,-10.5,4.0,82.56,160.32,0.43,1026,2018
2018,1,1,23,25,0,0,0,-10.5,4.0,82.56,160.74,0.43,1026,2018
2018,1,1,23,30,0,0,0,-10.5,4.0,82.56,161.12,0.43,1026,2018
2018,1,1,23,35,0,0,0,-10.5,4.0,82.72,161.44,0.43,1026,2018
2018,1,1,23,40,0,0,0,-10.5,4.0,82.72,161.71,0.43,1026,2018
2018,1,1,23,45,0,0,0,-10.5,4.1000000000000005,82.72,161.92000000000004,0.43,1026,2018
2018,1,1,23,50,0,0,0,-10.4,4.1000000000000005,82.07000000000002,162.08,0.43,1026,2018
2018,1,1,23,55,0,0,0,-10.4,4.1000000000000005,82.07000000000002,162.17000000000004,0.43,1026,2018
2018,1,2,0,0,0,0,0,-10.4,4.1000000000000005,82.07000000000002,162.20000000000005,0.43,1026,2018
2018,1,2,0,5,0,0,0,-10.4,4.1000000000000005,82.07000000000002,162.17000000000004,0.43,1026,2018
2018,1,2,0,10,0,0,0,-10.4,4.1000000000000005,82.07000000000002,162.07,0.43,1026,2018
2018,1,2,0,15,0,0,0,-10.4,4.1000000000000005,82.07000000000002,161.92000000000004,0.43,1026,2018
2018,1,2,0,20,0,0,0,-10.5,4.2,82.72,161.70000000000005,0.43,1026,2018
2018,1,2,0,25,0,0,0,-10.5,4.2,82.72,161.43,0.43,1026,2018
2018,1,2,0,30,0,0,0,-10.5,4.2,82.72,161.1,0.43,1026,2018
