Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,source_year
2022,1,1,6,25,0,0,0,8.700000000000001,2.0,97.84,100.22,0.08,1009,2022
2022,1,1,6,30,0,0,0,8.700000000000001,2.0,97.84,99.34,0.08,1009,2022
2022,1,1,6,35,0,0,0,8.700000000000001,2.0,99.61,98.47,0.08,1009,2022
2022,1,1,6,40,0,0,0,8.8,2.1,98.94,97.6,0.08,1009,2022
2022,1,1,6,45,0,0,0,8.8,2.1,98.94,96.74,0.08,1009,2022
2022,1,1,6,50,0,0,0,8.8,2.1,98.94,95.88,0.08,1009,2022
2022,1,1,6,55,0,0,0,8.8,2.1,98.94,95.03,0.08,1009,2022
2022,1,1,7,0,0,0,0,8.8,2.1,98.94,94.18,0.08,1009,2022
2022,1,1,7,5,0,0,0,8.9,2.2,98.28,93.34,0.08,1009,2022
2022,1,1,7,10,0,0,0,8.9,2.2,98.28,92.5,0.08,1009,2022
2022,1,1,7,15,0,0,0,8.9,2.2,98.28,91.67,0.08,1009,2022
2022,1,1,7,20,0,0,0,9.0,2.2,97.52,90.85,0.08,1008,2022
2022,1,1,7,25,0,0,0,9.0,2.2,97.52,89.55,0.08,1008,2022
2022,1,1,7,30,2,2,0,9.0,2.2,97.52,88.84,0.08,1008,2022
2022,1,1,7,35,4,4,0,9.1,2.2,98.74,88.11,0.08,1008,2022
2022,1,1,7,40,5,5,0,9.1,2.2,98.74,87.37,0.08,1008,2022
2022,1,1,7,45,7,7,0,9.1,2.2,98.74,86.62,0.08,1008,2022
2022,1,1,7,50,8,8,0,9.2,2.2,98.08,85.87,0.08,1008,2022
2022,1,1,7,55,9,9,0,9.2,2.2,98.08,85.13,0.08,1008,2022
2022,1,1,8,0,10,10,0,9.2,2.2,98.08,84.38,0.08,1008,2022
2022,1,1,8,5,12,12,0,9.3,2.2,97.42,83.64,0.08,1008,2022
2022,1,1,8,10,14,14,0,9.3,2.2,97.42,82.91,0.08,1008,2022
2022,1,1,8,15,10,10,0,9.3,2.2,97.42,82.19,0.08,1008,2022
2022,1,1,8,20,8,8,0,9.4,2.2,96.77,81.47,0.08,1008,2022
2022,1,1,8,25,16,16,0,9.4,2.2,96.77,80.76,0.08,1008,2022
2022,1,1,8,30,8,8,0,9.4,2.2,96.77,80.06,0.08,1008,2022
2022,1,1,8,35,3,3,0,9.5,2.2,97.92,79.37,0.08,1008,2022
2022,1,1,8,40,23,23,0,9.5,2.2,97.92,78.69,0.08,1008,2022
2022,1,1,8,45,29,29,0,9.5,2.1,97.92,78.02,0.08,1008,2022
2022,1,1,8,50,14,14,0,9.6,2.1,97.27,77.36,0.08,1008,2022
2022,1,1,8,55,10,10,0,9.6,2.1,97.37,76.71000000000002,0.08,1009,2022
2022,1,1,9,0,7,7,0,9.6,2.1,97.37,76.07000000000002,0.08,1009,2022
2022,1,1,9,5,9,9,0,9.7,2.1,96.72,75.45,0.08,1009,2022
2022,1,1,9,10,11,11,0,9.7,2.1,96.72,74.83,0.08,1009,2022
2022,1,1,9,15,14,14,0,9.7,2.0,96.72,74.23,0.08,1009,2022
2022,1,1,9,20,14,14,0,9.7,2.0,96.72,73.64,0.08,1009,2022
2022,1,1,9,25,9,9,0,9.8,2.0,96.07,73.07000000000002,0.08,1009,2022
2022,1,1,9,30,14,14,0,9.8,2.0,96.07,72.51,0.08,1009,2022
2022,1,1,9,35,15,15,0,9.8,2.0,97.49,71.96000000000002,0.08,1009,2022
2022,1,1,9,40,9,9,0,9.8,1.9,97.49,71.43,0.08,1009,2022
2022,1,1,9,45,12,12,0,9.9,1.9,96.84,70.91,0.08,1009,2022
2022,1,1,9,50,11,11,0,9.9,1.9,96.84,70.41,0.08,1009,2022
2022,1,1,9,55,19,19,0,9.9,1.9,96.84,69.92,0.08,1009,2022
2022,1,1,10,0,17,17,0,10.0,1.8,96.2,69.45,0.08,1009,2022
2022,1,1,10,5,14,14,0,10.0,1.8,96.2,69.0,0.08,1009,2022
2022,1,1,10,10,9,9,0,10.0,1.8,96.1,68.56,0.08,1008,2022
2022,1,1,10,15,15,15,0,10.1,1.8,95.46,68.14,0.08,1008,2022
2022,1,1,10,20,29,29,0,10.1,1.8,95.46,67.73,0.08,1008,2022
2022,1,1,10,25,46,46,0,10.1,1.8,95.46,67.34,0.08,1008,2022
2022,1,1,10,30,30,30,0,10.1,1.8,95.46,66.97,0.08,1008,2022
2022,1,1,10,35,21,21,0,10.2,1.8,96.52,66.62,0.08,1008,2022
2022,1,1,10,40,31,31,0,10.2,1.7000000000000002,96.52,66.29,0.08,1008,2022
2022,1,1,10,45,47,47,0,10.2,1.7000000000000002,96.52,65.97,0.08,1008,2022
2022,1,1,10,50,31,31,0,10.3,1.7000000000000002,95.88,65.68,0.08,1008,2022
2022,1,1,10,55,12,12,0,10.3,1.7000000000000002,95.88,65.4,0.08,1008,2022
2022,1,1,11,0,18,18,0,10.3,1.7000000000000002,95.79,65.14,0.08,1007,2022
2022,1,1,11,5,44,44,0,10.4,1.7000000000000002,95.15,64.91,0.08,1007,2022
2022,1,1,11,10,19,19,0,10.4,1.7000000000000002,95.15,64.69,0.08,1007,2022
2022,1,1,11,15,26,26,0,10.5,1.7000000000000002,94.52,64.49,0.08,1007,2022
2022,1,1,11,20,33,33,0,10.5,1.7000000000000002,94.52,64.32000000000001,0.08,1007,2022
2022,1,1,11,25,35,35,0,10.5,1.7000000000000002,94.52,64.16,0.08,1007,2022
2022,1,1,11,30,44,44,0,10.6,1.7000000000000002,93.89,64.02,0.08,1007,2022
2022,1,1,11,35,30,30,0,10.6,1.7000000000000002,96.37,63.91,0.08,1007,2022
2022,1,1,11,40,24,24,0,10.7,1.7000000000000002,95.64,63.81,0.08,1006,2022
2022,1,1,11,45,45,45,0,10.7,1.7000000000000002,95.64,63.74,0.08,1006,2022
2022,1,1,11,50,40,40,0,10.7,1.7000000000000002,95.64,63.69000000000001,0.08,1006,2022
2022,1,1,11,55,28,28,0,10.8,1.7000000000000002,95.01,63.66,0.08,1006,2022
2022,1,1,12,0,23,23,0,10.8,1.6,95.01,63.65,0.08,1006,2022
2022,1,1,12,5,23,23,0,10.9,1.6,94.38,63.66,0.08,1006,2022
2022,1,1,12,10,36,36,0,10.9,1.6,94.38,63.69000000000001,0.08,1006,2022
2022,1,1,12,15,42,42,0,10.9,1.6,94.38,63.75,0.08,1006,2022
2022,1,1,12,20,40,40,0,11.0,1.6,93.66,63.82,0.08,1005,2022
2022,1,1,12,25,30,30,0,11.0,1.6,93.66,63.92,0.08,1005,2022
2022,1,1,12,30,57,57,0,11.1,1.6,93.05,64.04,0.08,1005,2022
2022,1,1,12,35,54,54,0,11.1,1.5,95.8,64.17,0.08,1005,2022
2022,1,1,12,40,43,43,0,11.1,1.5,95.8,64.33,0.08,1005,2022
2022,1,1,12,45,48,48,0,11.2,1.5,95.17,64.51,0.08,1005,2022
2022,1,1,12,50,36,36,0,11.2,1.5,95.17,64.71000000000001,0.08,1005,2022
2022,1,1,12,55,39,39,0,11.3,1.5,94.54,64.93,0.08,1005,2022
2022,1,1,13,0,35,35,0,11.3,1.5,94.54,65.17,0.08,1005,2022
2022,1,1,13,5,61,61,0,11.3,1.5,94.54,65.43,0.08,1005,2022
2022,1,1,13,10,7,7,0,11.3,1.4,94.54,65.71000000000001,0.08,1005,2022
2022,1,1,13,15,78,78,1,11.3,1.4,94.45,66.0,0.08,1004,2022
2022,1,1,13,20,74,74,1,11.3,1.4,94.45,66.32000000000001,0.08,1004,2022
2022,1,1,13,25,12,12,0,11.3,1.4,94.45,66.66,0.08,1004,2022
2022,1,1,13,30,19,19,0,11.3,1.4,94.45,67.01,0.08,1004,2022
2022,1,1,13,35,37,37,0,11.2,1.4,96.17,67.38,0.08,1004,2022
2022,1,1,13,40,13,13,0,11.2,1.4,96.17,67.77,0.08,1004,2022
2022,1,1,13,45,43,42,0,11.2,1.4,96.17,68.18,0.08,1004,2022
2022,1,1,13,50,49,49,0,11.2,1.3,96.17,68.60000000000001,0.08,1004,2022
2022,1,1,13,55,6,6,0,11.2,1.3,96.17,69.04,0.08,1004,2022
2022,1,1,14,0,19,19,0,11.2,1.3,96.17,69.5,0.08,1004,2022
2022,1,1,14,5,92,90,5,11.1,1.3,96.81,69.97,0.08,1004,2022
2022,1,1,14,10,102,99,8,11.1,1.3,96.81,70.46000000000002,0.08,1004,2022
2022,1,1,14,15,7,7,0,11.0,1.2000000000000002,97.46,70.96000000000002,0.08,1004,2022
2022,1,1,14,20,7,7,0,11.0,1.2000000000000002,97.46,71.48,0.08,1004,2022
2022,1,1,14,25,9,9,0,10.9,1.2000000000000002,98.1,72.02,0.08,1004,2022
2022,1,1,14,30,5,5,0,10.8,1.1,98.76,72.57000000000002,0.08,1004,2022
2022,1,1,14,35,69,68,3,10.8,1.1,96.59,73.13,0.08,1004,2022
2022,1,1,14,40,26,26,0,10.7,1.1,97.23,73.7,0.08,1004,2022
2022,1,1,14,45,31,31,0,10.7,1.1,97.23,74.29,0.08,1004,2022
2022,1,1,14,50,29,29,0,10.6,1.0,97.88,74.89,0.08,1004,2022
2022,1,1,14,55,35,35,0,10.5,1.0,98.53,75.51,0.08,1004,2022
2022,1,1,15,0,68,67,4,10.5,1.0,98.53,76.14,0.08,1004,2022
2022,1,1,15,5,68,67,4,10.5,1.0,98.53,76.77,0.08,1004,2022
2022,1,1,15,10,56,56,3,10.4,1.0,99.19,77.42,0.08,1004,2022
2022,1,1,15,15,21,21,0,10.4,1.0,99.19,78.08,0.08,1004,2022
2022,1,1,15,20,18,18,0,10.4,0.9,99.19,78.76,0.08,1004,2022
2022,1,1,15,25,8,8,0,10.4,0.9,99.19,79.44,0.08,1004,2022
2022,1,1,15,30,5,5,0,10.4,0.9,99.19,80.13,0.08,1004,2022
2022,1,1,15,35,5,5,0,10.4,0.9,97.91,80.83,0.08,1004,2022
2022,1,1,15,40,3,3,0,10.4,0.9,97.91,81.54,0.08,1004,2022
2022,1,1,15,45,16,16,0,10.3,0.9,98.57,82.26,0.08,1004,2022
2022,1,1,15,50,14,14,0,10.3,0.9,98.57,82.99,0.08,1004,2022
2022,1,1,15,55,12,12,0,10.3,0.9,98.57,83.72,0.08,1004,2022
2022,1,1,16,0,10,10,0,10.3,0.9,98.57,84.46000000000002,0.08,1004,2022
2022,1,1,16,5,9,9,0,10.3,0.9,98.57,85.2,0.08,1004,2022
2022,1,1,16,10,7,7,0,10.3,0.9,98.57,85.95,0.08,1004,2022
2022,1,1,16,15,6,6,0,10.3,0.9,98.57,86.7,0.08,1004,2022
2022,1,1,16,20,4,4,0,10.3,0.9,98.57,87.45,0.08,1004,2022
2022,1,1,16,25,3,3,0,10.2,0.9,99.23,88.19,0.08,1004,2022
2022,1,1,16,30,2,2,0,10.2,0.9,99.23,88.92,0.08,1004,2022
2022,1,1,16,35,0,0,0,10.2,0.9,98.81,89.62,0.08,1004,2022
2022,1,1,16,40,0,0,0,10.2,0.9,98.81,90.93,0.08,1004,2022
2022,1,1,16,45,0,0,0,10.2,0.9,98.81,91.76,0.08,1004,2022
2022,1,1,16,50,0,0,0,10.2,0.9,98.81,92.59,0.08,1004,2022
2022,1,1,16,55,0,0,0,10.2,0.9,98.81,93.42,0.08,1004,2022
2022,1,1,17,0,0,0,0,10.2,0.9,98.81,94.26,0.08,1004,2022
2022,1,1,17,5,0,0,0,10.1,0.9,99.47,95.11,0.08,1004,2022
2022,1,1,17,10,0,0,0,10.1,1.0,99.47,95.97,0.08,1004,2022
2022,1,1,17,15,0,0,0,10.1,1.0,99.47,96.82,0.08,1004,2022
2022,1,1,17,20,0,0,0,10.1,1.0,99.47,97.69,0.08,1004,2022
2022,1,1,17,25,0,0,0,10.1,1.0,99.47,98.56,0.08,1004,2022
2022,1,1,17,30,0,0,0,10.0,1.0,100.0,99.43,0.08,1004,2022
2022,1,1,17,35,0,0,0,10.0,1.0,99.28,100.31,0.08,1004,2022
2022,1,1,17,40,0,0,0,10.0,1.0,99.28,101.19,0.08,1004,2022
2022,1,1,17,45,0,0,0,10.0,1.1,99.28,102.08,0.08,1004,2022
2022,1,1,17,50,0,0,0,10.0,1.1,99.28,102.97,0.08,1004,2022
2022,1,1,17,55,0,0,0,10.0,1.1,99.28,103.87,0.08,1004,2022
2022,1,1,18,0,0,0,0,9.9,1.1,99.95,104.77,0.08,1004,2022
2022,1,1,18,5,0,0,0,9.9,1.1,99.95,105.67,0.08,1004,2022
2022,1,1,18,10,0,0,0,9.9,1.1,99.95,106.58,0.08,1004,2022
2022,1,1,18,15,0,0,0,9.9,1.1,99.95,107.49,0.08,1004,2022
2022,1,1,18,20,0,0,0,9.9,1.1,99.95,108.4,0.08,1004,2022
2022,1,1,18,25,0,0,0,9.9,1.1,99.95,109.32,0.08,1004,2022
2022,1,1,18,30,0,0,0,9.9,1.1,99.95,110.24,0.08,1004,2022
2022,1,1,18,35,0,0,0,9.9,1.1,99.05,111.16,0.08,1004,2022
2022,1,1,18,40,0,0,0,9.9,1.2000000000000002,99.05,112.09,0.08,1004,2022
2022,1,1,18,45,0,0,0,9.9,1.2000000000000002,99.05,113.02,0.08,1004,2022
2022,1,1,18,50,0,0,0,9.9,1.2000000000000002,99.05,113.95,0.08,1004,2022
2022,1,1,18,55,0,0,0,9.8,1.2000000000000002,99.72,114.88,0.08,1004,2022
2022,1,1,19,0,0,0,0,9.8,1.2000000000000002,99.72,115.81,0.08,1004,2022
2022,1,1,19,5,0,0,0,9.8,1.2000000000000002,99.62,116.75,0.08,1003,2022
2022,1,1,19,10,0,0,0,9.8,1.2000000000000002,99.62,117.69,0.08,1003,2022
2022,1,1,19,15,0,0,0,9.8,1.2000000000000002,99.62,118.63,0.08,1003,2022
2022,1,1,19,20,0,0,0,9.8,1.2000000000000002,99.62,119.57,0.08,1003,2022
2022,1,1,19,25,0,0,0,9.8,1.2000000000000002,99.62,120.51,0.08,1003,2022
2022,1,1,19,30,0,0,0,9.8,1.2000000000000002,99.62,121.46,0.08,1003,2022
2022,1,1,19,35,0,0,0,9.8,1.2000000000000002,98.7,122.4,0.08,1003,2022
2022,1,1,19,40,0,0,0,9.7,1.2000000000000002,99.37,123.35,0.08,1003,2022
2022,1,1,19,45,0,0,0,9.7,1.2000000000000002,99.37,124.29,0.08,1003,2022
2022,1,1,19,50,0,0,0,9.7,1.2000000000000002,99.37,125.24,0.08,1003,2022
2022,1,1,19,55,0,0,0,9.7,1.2000000000000002,99.37,126.19,0.08,1003,2022
2022,1,1,20,0,0,0,0,9.7,1.2000000000000002,99.37,127.13,0.08,1003,2022
2022,1,1,20,5,0,0,0,9.7,1.2000000000000002,99.37,128.08,0.08,1003,2022
2022,1,1,20,10,0,0,0,9.7,1.2000000000000002,99.37,129.03,0.08,1003,2022
2022,1,1,20,15,0,0,0,9.7,1.2000000000000002,99.37,129.97,0.08,1003,2022
2022,1,1,20,20,0,0,0,9.7,1.2000000000000002,99.27,130.92000000000002,0.08,1002,2022
2022,1,1,20,25,0,0,0,9.7,1.3,99.27,131.86,0.08,1002,2022
2022,1,1,20,30,0,0,0,9.7,1.3,99.27,132.8,0.08,1002,2022
2022,1,1,20,35,0,0,0,9.6,1.3,99.19,133.75,0.08,1002,2022
2022,1,1,20,40,0,0,0,9.6,1.3,99.19,134.69,0.08,1002,2022
2022,1,1,20,45,0,0,0,9.6,1.3,99.19,135.62,0.08,1002,2022
2022,1,1,20,50,0,0,0,9.6,1.3,99.19,136.56,0.08,1002,2022
2022,1,1,20,55,0,0,0,9.6,1.3,99.19,137.49,0.08,1002,2022
2022,1,1,21,0,0,0,0,9.6,1.4,99.19,138.42000000000002,0.08,1002,2022
2022,1,1,21,5,0,0,0,9.6,1.3,99.19,139.35,0.08,1002,2022
2022,1,1,21,10,0,0,0,9.6,1.3,99.19,140.27,0.08,1002,2022
2022,1,1,21,15,0,0,0,9.6,1.3,99.09,141.19,0.08,1001,2022
2022,1,1,21,20,0,0,0,9.6,1.3,99.09,142.11,0.08,1001,2022
2022,1,1,21,25,0,0,0,9.6,1.3,99.09,143.02,0.08,1001,2022
2022,1,1,21,30,0,0,0,9.6,1.3,99.09,143.92000000000004,0.08,1001,2022
2022,1,1,21,35,0,0,0,9.6,1.3,98.46,144.82,0.08,1001,2022
2022,1,1,21,40,0,0,0,9.6,1.3,98.46,145.71,0.08,1001,2022
2022,1,1,21,45,0,0,0,9.6,1.3,98.46,146.59,0.08,1001,2022
2022,1,1,21,50,0,0,0,9.6,1.3,98.46,147.47,0.08,1001,2022
2022,1,1,21,55,0,0,0,9.6,1.2000000000000002,98.46,148.33,0.08,1001,2022
2022,1,1,22,0,0,0,0,9.6,1.2000000000000002,98.46,149.19,0.08,1001,2022
2022,1,1,22,5,0,0,0,9.6,1.2000000000000002,98.46,150.03,0.08,1001,2022
2022,1,1,22,10,0,0,0,9.6,1.2000000000000002,98.46,150.86,0.08,1001,2022
2022,1,1,22,15,0,0,0,9.6,1.2000000000000002,98.46,151.68,0.08,1001,2022
2022,1,1,22,20,0,0,0,9.6,1.2000000000000002,98.36,152.49,0.08,1000,2022
2022,1,1,22,25,0,0,0,9.6,1.1,98.36,153.28,0.08,1000,2022
2022,1,1,22,30,0,0,0,9.5,1.1,99.02,154.05,0.08,1000,2022
2022,1,1,22,35,0,0,0,9.5,1.1,98.27,154.8,0.08,1000,2022
2022,1,1,22,40,0,0,0,9.5,1.1,98.27,155.53,0.08,1000,2022
2022,1,1,22,45,0,0,0,9.5,1.1,98.27,156.24,0.08,1000,2022
2022,1,1,22,50,0,0,0,9.5,1.0,98.27,156.92000000000004,0.08,1000,2022
2022,1,1,22,55,0,0,0,9.5,1.0,98.27,157.57,0.08,1000,2022
2022,1,1,23,0,0,0,0,9.5,1.0,98.27,158.19,0.08,1000,2022
2022,1,1,23,5,0,0,0,9.5,1.0,98.27,158.78,0.08,1000,2022
2022,1,1,23,10,0,0,0,9.5,1.0,98.27,159.33,0.08,1000,2022
2022,1,1,23,15,0,0,0,9.5,0.9,98.27,159.85,0.08,1000,2022
2022,1,1,23,20,0,0,0,9.5,0.9,98.27,160.32,0.08,1000,2022
2022,1,1,23,25,0,0,0,9.5,0.9,98.27,160.74,0.08,1000,2022
2022,1,1,23,30,0,0,0,9.5,0.9,98.27,161.12,0.08,1000,2022
2022,1,1,23,35,0,0,0,9.5,0.9,97.67,161.44,0.08,1000,2022
2022,1,1,23,40,0,0,0,9.5,0.9,97.67,161.71,0.08,1000,2022
2022,1,1,23,45,0,0,0,9.5,0.8,97.67,161.92000000000004,0.08,1000,2022
2022,1,1,23,50,0,0,0,9.5,0.8,97.67,162.08,0.08,1000,2022
2022,1,1,23,55,0,0,0,9.5,0.8,97.67,162.17000000000004,0.08,1000,2022
2022,1,2,0,0,0,0,0,9.5,0.8,97.67,162.20000000000005,0.08,1000,2022
2022,1,2,0,5,0,0,0,9.5,0.8,97.67,162.17000000000004,0.08,1000,2022
2022,1,2,0,10,0,0,0,9.5,0.8,97.67,162.07,0.08,1000,2022
2022,1,2,0,15,0,0,0,9.5,0.7000000000000001,97.67,161.92000000000004,0.08,1000,2022
2022,1,2,0,20,0,0,0,9.4,0.7000000000000001,98.32,161.70000000000005,0.08,1000,2022
2022,1,2,0,25,0,0,0,9.4,0.7000000000000001,98.22,161.43,0.08,999,2022
2022,1,2,0,30,0,0,0,9.4,0.7000000000000001,98.22,161.1,0.08,999,2022
2022,1,2,0,35,0,0,0,9.4,0.7000000000000001,97.34,160.73,0.08,999,2022
2022,1,2,0,40,0,0,0,9.4,0.6000000000000001,97.34,160.3,0.08,999,2022
2022,1,2,0,45,0,0,0,9.4,0.6000000000000001,97.34,159.83,0.08,999,2022
2022,1,2,0,50,0,0,0,9.4,0.6000000000000001,97.34,159.31,0.08,999,2022
2022,1,2,0,55,0,0,0,9.4,0.6000000000000001,97.34,158.76,0.08,999,2022
2022,1,2,1,0,0,0,0,9.3,0.6000000000000001,98.0,158.17000000000004,0.08,999,2022
2022,1,2,1,5,0,0,0,9.3,0.6000000000000001,98.0,157.54,0.08,999,2022
2022,1,2,1,10,0,0,0,9.3,0.6000000000000001,98.0,156.89,0.08,999,2022
2022,1,2,1,15,0,0,0,9.3,0.6000000000000001,98.0,156.20000000000005,0.08,999,2022
2022,1,2,1,20,0,0,0,9.3,0.5,98.0,155.5,0.08,999,2022
2022,1,2,1,25,0,0,0,9.3,0.5,98.0,154.76,0.08,999,2022
2022,1,2,1,30,0,0,0,9.3,0.5,98.0,154.01,0.08,999,2022
2022,1,2,1,35,0,0,0,9.3,0.5,97.34,153.24,0.08,999,2022
2022,1,2,1,40,0,0,0,9.2,0.5,97.99,152.45000000000005,0.08,999,2022
2022,1,2,1,45,0,0,0,9.2,0.5,97.99,151.64,0.08,999,2022
2022,1,2,1,50,0,0,0,9.2,0.5,97.99,150.82,0.08,999,2022
